iteration,method,n_studies,n_outcomes,true_rho,true_tau2,outcome,theta_est,theta_se,bias,mse,covered,ci_width,tau2_est,tau2_bias,rho_est,rho_bias,converged
47,REML,20,2,0.0,0.099856,1,0.013183095435507651,0.09454979092022757,0.013183095435507651,0.00017379400526170268,1,0.37063518040729204,0.09979013982849184,-6.586017150815582e-05,,,1
47,ML,20,2,0.0,0.099856,0,-0.15170578238555732,0.08892066460788982,-0.15170578238555732,0.023014644409214073,1,0.348569005262928,0.08110801386982608,-0.01874798613017392,-0.07791079009080103,-0.07791079009080103,1
47,ML,20,2,0.0,0.099856,1,0.01418059075125077,0.092270890303686,0.01418059075125077,0.00020108915405445886,1,0.3617018899904491,0.09209894495097704,-0.007757055049022965,,,1
48,REML,20,2,0.0,0.099856,0,-0.05356511175271627,0.117617327583717,-0.05356511175271627,0.0028692211970809825,1,0.46105992412817065,0.21040926348841188,0.11055326348841188,0.16845504066452632,0.16845504066452632,1
48,REML,20,2,0.0,0.099856,1,0.06962264819007458,0.08827332206680688,0.06962264819007458,0.004847313140998895,1,0.34603142250188296,0.09308457414607361,-0.0067714258539263855,,,1
48,ML,20,2,0.0,0.099856,0,-0.05310449121408343,0.11416346742395157,-0.05310449121408343,0.002820086987106664,1,0.4475207923018902,0.1947232619809512,0.09486726198095119,0.15483681047354092,0.15483681047354092,1
48,ML,20,2,0.0,0.099856,1,0.06927233452889058,0.08614968838036806,0.06927233452889058,0.004798656331082525,1,0.3377067784510428,0.08607639943870611,-0.01377960056129389,,,1
49,REML,20,2,0.0,0.099856,0,-0.029148439782689547,0.1066087711226828,-0.029148439782689547,0.0008496315417650787,1,0.4179063828009166,0.17192655312882119,0.07207055312882119,0.8046831711658698,0.8046831711658698,1
49,REML,20,2,0.0,0.099856,1,0.005063808684515664,0.10069428924783355,0.005063808684515664,2.564215839337626e-05,1,0.3947216138515075,0.14884247410365195,0.04898647410365195,,,1
49,ML,20,2,0.0,0.099856,0,-0.030475850985017816,0.10383716678827014,-0.030475850985017816,0.0009287774932610113,1,0.4070416938100189,0.1608079679393743,0.060951967939374296,0.8146409434949723,0.8146409434949723,1
49,ML,20,2,0.0,0.099856,1,0.0043768670616005385,0.09833194288833433,0.0043768670616005385,1.915696527492373e-05,1,0.3854612161222706,0.139942881543916,0.040086881543915986,,,1
50,REML,20,2,0.0,0.099856,0,0.10549322650670989,0.09541102633261664,0.10549322650670989,0.011128820838795999,1,0.37401122322385727,0.11307832461184954,0.013222324611849537,0.027579007835250163,0.027579007835250163,1
50,REML,20,2,0.0,0.099856,1,-0.018704011047009594,0.10998356363717984,-0.018704011047009594,0.00034984002924665693,1,0.43113556945774495,0.17015208632522064,0.07029608632522064,,,1
50,ML,20,2,0.0,0.099856,0,0.10355928325999914,0.09299680350806704,0.10355928325999914,0.010724525149324737,1,0.3645474697516228,0.10465710985272865,0.004801109852728649,-0.0029817767490447748,-0.0029817767490447748,1
50,ML,20,2,0.0,0.099856,1,-0.02144107462298073,0.10444664113595123,-0.02144107462298073,0.0004597196809882283,1,0.40943083325292884,0.14748474225540037,0.04762874225540037,,,1
51,REML,20,2,0.0,0.099856,0,0.10880725421971815,0.07749722766633521,0.10880725421971815,0.011839018570834374,1,0.3037891324520341,0.05677794709518597,-0.04307805290481403,-0.7154430694822552,-0.7154430694822552,1
51,REML,20,2,0.0,0.099856,1,-0.1042934475267232,0.09133999383612554,-0.1042934475267232,0.010877123197009366,1,0.3580527758376121,0.09899717141140182,-0.0008588285885981761,,,1
51,ML,20,2,0.0,0.099856,0,0.10303263380324448,0.07294262210464247,0.10303263380324448,0.010615723628433478,1,0.2859350786501985,0.04478563322252489,-0.05507036677747511,-0.7502077858094175,-0.7502077858094175,1
51,ML,20,2,0.0,0.099856,1,-0.10015569561344835,0.08775078134078493,-0.10015569561344835,0.010031163363813718,1,0.34398306285587693,0.0871331701974799,-0.012722829802520097,,,1
52,REML,20,2,0.0,0.099856,0,0.013884109168435065,0.06667122159685977,0.013884109168435065,0.00019276848740102263,1,0.2613511886596903,0.028871967032914534,-0.07098403296708547,0.8132378366134294,0.8132378366134294,1
52,REML,20,2,0.0,0.099856,1,0.020777645869639812,0.09626646349528381,0.020777645869639812,0.00043171056788416035,1,0.3773645369015125,0.11263281774039845,0.012776817740398447,,,1
52,ML,20,2,0.0,0.099856,0,0.026237868021443227,0.05939916838643393,0.026237868021443227,0.0006884257183106731,1,0.232844740074821,0.017239414626411705,-0.08261658537358829,0.9999999999713222,0.9999999999713222,1
52,ML,20,2,0.0,0.099856,1,0.018438406627982375,0.09359097960232796,0.018438406627982375,0.0003399748389788244,1,0.3668766400411256,0.10307426575421003,0.0032182657542100257,,,1
53,REML,20,2,0.0,0.099856,0,-0.10157082457027354,0.09872830045304351,-0.10157082457027354,0.010316632403885284,1,0.38701493777593055,0.12950854808591225,0.02965254808591225,0.573503751476947,0.573503751476947,1
53,REML,20,2,0.0,0.099856,1,0.001031194680130063,0.10767930184980468,0.001031194680130063,1.063362468328543e-06,1,0.4221028632512343,0.16469481178582498,0.06483881178582498,,,1
53,ML,20,2,0.0,0.099856,0,-0.10309361282712719,0.09610299978313869,-0.10309361282712719,0.010628293005749603,1,0.37672375914990364,0.11977523145400057,0.01991923145400057,0.5740035842739432,0.5740035842739432,1
53,ML,20,2,0.0,0.099856,1,0.0002780191350618587,0.10454183635155165,0.0002780191350618587,7.729463946054402e-08,1,0.40980399849808247,0.1518937958888645,0.05203779588886451,,,1
54,REML,20,2,0.0,0.099856,0,0.08078097937283148,0.0758276469345231,0.08078097937283148,0.006525566628433825,1,0.29724437598333053,0.06049378114016559,-0.03936221885983441,-0.1694419233273534,-0.1694419233273534,1
54,REML,20,2,0.0,0.099856,1,-0.10071458662099456,0.08155331961602628,-0.10071458662099456,0.010143427958237815,1,0.31968901289482304,0.07669088752163022,-0.023165112478369776,,,1
54,ML,20,2,0.0,0.099856,0,0.08027877432559485,0.07383807962076237,0.08027877432559485,0.006444681607219787,1,0.2894452721133885,0.05534141133716473,-0.044514588662835274,-0.18506510559778214,-0.18506510559778214,1
54,ML,20,2,0.0,0.099856,1,-0.09940453884098849,0.07931286848087796,-0.09940453884098849,0.00988126234218959,1,0.31090644444504156,0.07026231759974354,-0.029593682400256463,,,1
55,REML,20,2,0.0,0.099856,0,0.07842910618330093,0.07401835074284029,0.07842910618330093,0.006151124696711492,1,0.2901519349119339,0.04702235501846555,-0.05283364498153445,-0.8505232959105454,-0.8505232959105454,1
55,REML,20,2,0.0,0.099856,1,0.04391734509279876,0.0960074396128718,0.04391734509279876,0.001928733199999975,1,0.37634916328245743,0.11386008710250568,0.014004087102505683,,,1
55,ML,20,2,0.0,0.099856,0,0.08189671726926054,0.07114660290665627,0.08189671726926054,0.006707072299481197,1,0.27889468339409257,0.0419537511769826,-0.0579022488230174,-0.9705578171520729,-0.9705578171520729,1
55,ML,20,2,0.0,0.099856,1,0.04649934167031219,0.09172925386454775,0.04649934167031219,0.0021621887757724313,1,0.3595786751490272,0.10062659966304094,0.0007705996630409384,,,1
56,REML,20,2,0.0,0.099856,0,-0.10498730632328691,0.08034985138686829,-0.10498730632328691,0.01102233448901968,1,0.3149714174365237,0.05750506919949473,-0.04235093080050527,0.27986671710583283,0.27986671710583283,1
56,REML,20,2,0.0,0.099856,1,0.06224767485763324,0.09265753770005626,0.06224767485763324,0.003874773025181625,1,0.36321754778422055,0.09630179193582801,-0.0035542080641719903,,,1
56,ML,20,2,0.0,0.099856,0,-0.10289195157417255,0.07831135918505674,-0.10289195157417255,0.010586753698741869,1,0.3069805280054224,0.051829730694517934,-0.04802626930548207,0.28560397304881513,0.28560397304881513,1
56,ML,20,2,0.0,0.099856,1,0.060684043398598446,0.09012470071764614,0.060684043398598446,0.00368255312320298,1,0.35328882681317286,0.08771156898154378,-0.01214443101845622,,,1
57,REML,20,2,0.0,0.099856,0,0.0238725388943705,0.08007690550605268,0.0238725388943705,0.0005698981132632323,1,0.3139014695837265,0.059764296920839545,-0.040091703079160455,0.7180118170486822,0.7180118170486822,1
57,REML,20,2,0.0,0.099856,1,0.12769869145457305,0.08625672300610371,0.12769869145457305,0.016306955799210248,1,0.3381263541839265,0.07712570587759346,-0.02273029412240654,,,1
57,ML,20,2,0.0,0.099856,0,0.02205876696027316,0.07601475718865718,0.02205876696027316,0.0004865891998076388,1,0.2979778481795361,0.04963999202243181,-0.05021600797756819,0.7927763983585605,0.7927763983585605,1
57,ML,20,2,0.0,0.099856,1,0.12418273322666233,0.0824956637989671,0.12418273322666233,0.015421351231644384,1,0.32338300209195103,0.06633935377730346,-0.03351664622269654,,,1
58,REML,20,2,0.0,0.099856,0,0.018189311618404157,0.06210246035924194,0.018189311618404157,0.00033085105715141246,1,0.2434416446082284,0.005980778979947488,-0.09387522102005251,-0.9999999993221483,-0.9999999993221483,1
58,REML,20,2,0.0,0.099856,1,-0.03083927463018192,0.08565674999553739,-0.03083927463018192,0.0009510608597157822,1,0.3357744599825066,0.05254062784163047,-0.04731537215836953,,,1
58,ML,20,2,0.0,0.099856,0,0.01835954022796027,0.061461715118456856,0.01835954022796027,0.0003370727173820914,1,0.24092992326435086,0.004777944423735424,-0.09507805557626457,-0.9999999998019262,-0.9999999998019262,1
58,ML,20,2,0.0,0.099856,1,-0.030801739520123946,0.08305046304818058,-0.030801739520123946,0.0009487471574655653,1,0.32555781514886784,0.045296385224969336,-0.054559614775030664,,,1
59,REML,20,2,0.0,0.099856,0,-0.007848154858949416,0.06821748557390608,-0.007848154858949416,6.159353469005133e-05,1,0.2674125434497118,0.04274505618630488,-0.05711094381369512,-0.35633981260461983,-0.35633981260461983,1
59,REML,20,2,0.0,0.099856,1,-0.12086293739650392,0.10232684022320972,-0.12086293739650392,0.014607849636111225,1,0.4011212136749821,0.15203781727199434,0.052181817271994335,,,1
59,ML,20,2,0.0,0.099856,0,-0.008568769956987722,0.06539058114811098,-0.008568769956987722,7.342381857577536e-05,1,0.2563310781005951,0.036470451554510466,-0.06338554844548953,-0.38821436271479803,-0.38821436271479803,1
59,ML,20,2,0.0,0.099856,1,-0.11996228030522903,0.09952694471784279,-0.11996228030522903,0.01439094869603034,1,0.39014562329394376,0.14128125980492157,0.041425259804921566,,,1
60,REML,20,2,0.0,0.099856,0,0.11065363250051202,0.10626828229514407,0.11065363250051202,0.01224422638555837,1,0.41657166659696476,0.15826430511445944,0.058408305114459436,-0.12253522026692654,-0.12253522026692654,1
60,REML,20,2,0.0,0.099856,1,0.17643891839635564,0.10672350202608202,0.17643891839635564,0.031130691924875845,1,0.41835612794224153,0.16012801790294012,0.06027201790294012,,,1
60,ML,20,2,0.0,0.099856,0,0.11093907470859124,0.10301160076995575,0.11093907470859124,0.01230747829719839,1,0.4038054750182265,0.14525565244380323,0.04539965244380323,-0.128521939184831,-0.128521939184831,1
60,ML,20,2,0.0,0.099856,1,0.1764775765526795,0.10399633746228885,0.1764775765526795,0.031144335025906855,1,0.4076656428521723,0.14915893232031266,0.04930293232031266,,,1
61,REML,20,2,0.0,0.099856,0,-0.05625010128274801,0.11691645177501302,-0.05625010128274801,0.003164073894319409,1,0.45831249095805104,0.19635469194107671,0.09649869194107671,-0.5115885617098047,-0.5115885617098047,1
61,REML,20,2,0.0,0.099856,1,0.04224400045642709,0.08103827014504031,0.04224400045642709,0.001784555574562612,1,0.317670018968558,0.06287930347778864,-0.03697669652221136,,,1
61,ML,20,2,0.0,0.099856,0,-0.057993982264550464,0.11422436774886975,-0.057993982264550464,0.0033633019789009936,1,0.4477595215755694,0.18477599817669277,0.08491999817669277,-0.5833574038559979,-0.5833574038559979,1
61,ML,20,2,0.0,0.099856,1,0.03882295176717414,0.07577239800593237,0.03882295176717414,0.0015072215839163296,1,0.29702780018325486,0.04877227623278797,-0.05108372376721203,,,1
62,REML,20,2,0.0,0.099856,0,0.03056081561468249,0.10279337840446581,0.03056081561468249,0.0009339634510346211,1,0.402950043345506,0.1508915305171693,0.0510355305171693,0.4831205409711157,0.4831205409711157,1
62,REML,20,2,0.0,0.099856,1,0.1525128785758324,0.10513133004273402,0.1525128785758324,0.0232601781314866,1,0.41211481376751735,0.16036317747237577,0.06050717747237577,,,1
62,ML,20,2,0.0,0.099856,0,0.031058705318384644,0.10001083697716073,0.031058705318384644,0.0009646431760542546,1,0.39204248095047006,0.13989732207457597,0.040041322074575975,0.4875989829494591,0.4875989829494591,1
62,ML,20,2,0.0,0.099856,1,0.15242043920808712,0.102227261912523,0.15242043920808712,0.02323199028838618,1,0.4007308666970901,0.14860997156139602,0.04875397156139602,,,1
63,REML,20,2,0.0,0.099856,0,0.04167530775406694,0.10067030133107507,0.04167530775406694,0.0017368312763961923,1,0.39462758121781427,0.1322550036409753,0.03239900364097531,0.6248506276162626,0.6248506276162626,1
63,REML,20,2,0.0,0.099856,1,0.009913423870428014,0.10229819478868508,0.009913423870428014,9.827597283477194e-05,1,0.4010089235716455,0.13845869020249268,0.038602690202492684,,,1
63,ML,20,2,0.0,0.099856,0,0.04142155993467361,0.09850772720212943,0.04142155993467361,0.0017157456274217583,1,0.38615029063234735,0.12411705796128393,0.02426105796128393,0.6355093186741969,0.6355093186741969,1
63,ML,20,2,0.0,0.099856,1,0.01022536461731842,0.0988104040377317,0.01022536461731842,0.00010455808155710746,1,0.38733678382790826,0.12523217784466636,0.025376177844666364,,,1
64,REML,20,2,0.0,0.099856,0,-0.05263031994639654,0.1288582745841659,-0.05263031994639654,0.0027699505776600654,1,0.5051244363699303,0.2620503951649993,0.16219439516499928,0.04784328728296567,0.04784328728296567,1
64,REML,20,2,0.0,0.099856,1,-0.05245427085556575,0.08461396668530927,-0.05245427085556575,0.0027514505309890543,1,0.3316867494064123,0.08182027917141046,-0.018035720828589535,,,1
64,ML,20,2,0.0,0.099856,0,-0.052892334467612614,0.12506477265474875,-0.052892334467612614,0.0027975990454338013,1,0.49025390880661507,0.24333003085414828,0.14347403085414828,0.038589568162279694,0.038589568162279694,1
64,ML,20,2,0.0,0.099856,1,-0.055355654956484236,0.08233466536274368,-0.055355654956484236,0.0030642485356613377,1,0.3227518882219552,0.07496774542004814,-0.024888254579951863,,,1
65,REML,20,2,0.0,0.099856,0,-0.04499015066760689,0.09913665679547153,-0.04499015066760689,0.0020241136570939688,1,0.38861569463824835,0.13248418035479556,0.03262818035479556,-0.6226872782553382,-0.6226872782553382,1
65,REML,20,2,0.0,0.099856,1,-0.1095125239591477,0.1093339713503592,-0.1095125239591477,0.0119929929039029,1,0.42858916769340805,0.1723055708207432,0.07244957082074319,,,1
65,ML,20,2,0.0,0.099856,0,-0.04481542190527918,0.09641303025848669,-0.04481542190527918,0.002008422040548177,1,0.3779390786132678,0.12297484864167971,0.023118848641679707,-0.6501996600376547,-0.6501996600376547,1
65,ML,20,2,0.0,0.099856,1,-0.10757107535500561,0.10595133429350653,-0.10757107535500561,0.011571536253032295,1,0.4153292304305456,0.15890184273571692,0.05904584273571692,,,1
66,REML,20,2,0.0,0.099856,0,-0.1446980778043613,0.07017090414217036,-0.1446980778043613,0.020937533720277,0,0.27506994423730785,0.03532178479258272,-0.06453421520741728,-0.6213757878362891,-0.6213757878362891,1
66,REML,20,2,0.0,0.099856,1,0.2615415828629188,0.07491029616608696,0.2615415828629188,0.06840399956644101,0,0.29364836097106084,0.04729522547098332,-0.05256077452901668,,,1
66,ML,20,2,0.0,0.099856,0,-0.14781019789096236,0.06787404243344726,-0.14781019789096236,0.021847854600565455,0,0.26606624633911324,0.03004084015653567,-0.06981515984346433,-0.6649776190461084,-0.6649776190461084,1
66,ML,20,2,0.0,0.099856,1,0.2609434168394435,0.0727859426349882,0.2609434168394435,0.06809146679184357,0,0.2853208951291537,0.04187378375703326,-0.05798221624296674,,,1
67,REML,20,2,0.0,0.099856,0,-0.1594398553323111,0.09377906337435286,-0.1594398553323111,0.02542106746838829,1,0.3676139284274632,0.11347933430834516,0.013623334308345156,-0.5910416881930258,-0.5910416881930258,1
67,REML,20,2,0.0,0.099856,1,-0.05995943966037189,0.06695434207853986,-0.05995943966037189,0.0035951344043857777,1,0.2624610209478762,0.0344095596814492,-0.06544644031855079,,,1
67,ML,20,2,0.0,0.099856,0,-0.16054817703899482,0.09087766815650196,-0.16054817703899482,0.025775717150544424,1,0.3562404591734877,0.1034828558732275,0.0036268558732275025,-0.6370970752327317,-0.6370970752327317,1
67,ML,20,2,0.0,0.099856,1,-0.06477946555798562,0.06450748849874205,-0.06477946555798562,0.004196379157978246,1,0.25286935491506884,0.029192628358582204,-0.0706633716414178,,,1
68,REML,20,2,0.0,0.099856,0,0.012256418947965647,0.0904045228436113,0.012256418947965647,0.00015021980542805134,1,0.3543857295469563,0.07234570868623653,-0.027510291313763466,-0.2754611434179339,-0.2754611434179339,1
68,REML,20,2,0.0,0.099856,1,-0.021593170634344197,0.09485435191634883,-0.021593170634344197,0.0004662650180439046,1,0.37182905951208745,0.08695121962845416,-0.01290478037154584,,,1
68,ML,20,2,0.0,0.099856,0,0.007049791261580752,0.08779325970482942,0.007049791261580752,4.969955683186034e-05,1,0.3441495780429313,0.06491240178440073,-0.03494359821559927,-0.3438784255476283,-0.3438784255476283,1
68,ML,20,2,0.0,0.099856,1,-0.02567388148962019,0.09146870117361403,-0.02567388148962019,0.0006591481907430622,1,0.35855730860056695,0.07636609873021714,-0.023489901269782856,,,1
69,REML,20,2,0.0,0.099856,0,0.17960949858926006,0.09791748098521166,0.17960949858926006,0.03225957198348541,1,0.38383652546202973,0.1167945286135396,0.016938528613539602,0.13996357315781757,0.13996357315781757,1
69,REML,20,2,0.0,0.099856,1,0.09249267900443119,0.09798689612447645,0.09249267900443119,0.008554895669416746,1,0.38410863280794766,0.11705107436389327,0.017195074363893267,,,1
69,ML,20,2,0.0,0.099856,0,0.1821365103917735,0.09553438388299546,0.1821365103917735,0.03317370841769262,1,0.3744947848213422,0.10815561225793444,0.008299612257934436,0.13299496462195656,0.13299496462195656,1
69,ML,20,2,0.0,0.099856,1,0.093679945400705,0.09555188290465834,0.093679945400705,0.008775932170279069,1,0.3745633809862607,0.10821836165251901,0.00836236165251901,,,1
70,REML,20,2,0.0,0.099856,0,-0.07402918060842328,0.09723827311324397,-0.07402918060842328,0.005480319581554554,1,0.3811740306039163,0.12008053474994684,0.020224534749946843,0.7918614394405655,0.7918614394405655,1
